trade_date,open,high,low,close,volume
2020-03-09,5423.75,5440.02,5399.01,5415.26,1020000
2020-03-10,5415.26,5431.50,5379.47,5395.65,1030000
2020-03-11,5395.65,5411.84,5348.95,5365.04,1040000
2020-03-12,5365.04,5381.14,5339.46,5355.53,1050000
2020-03-13,5355.53,5371.60,5319.06,5335.07,1060000
2020-03-16,5335.07,5351.08,5287.87,5303.78,1070000
2020-03-17,5303.78,5319.69,5277.51,5293.39,1080000
2020-03-18,5293.39,5309.27,5256.41,5272.23,1090000
2020-03-19,5272.23,5288.04,5224.68,5240.41,1100000
2020-03-20,5240.41,5256.13,5213.60,5229.29,1110000
2020-03-23,5229.29,5244.98,5191.95,5207.57,1120000
2020-03-24,5207.57,5223.19,5190.73,5206.35,1130000
2020-03-25,5206.35,5221.96,5178.98,5194.56,1140000
2020-03-26,5194.56,5210.15,5156.76,5172.28,1150000
2020-03-27,5172.28,5187.80,5154.89,5170.40,1160000
2020-03-30,5170.40,5185.91,5142.59,5158.06,1170000
2020-03-31,5158.06,5173.54,5119.93,5135.34,1180000
2020-04-01,5135.34,5150.74,5117.50,5132.90,1190000
2020-04-02,5132.90,5148.30,5104.76,5120.12,1200000
2020-04-03,5120.12,5135.48,5081.76,5097.05,1210000
2020-04-06,5097.05,5112.35,5078.88,5094.16,1220000
2020-04-07,5094.16,5109.44,5065.78,5081.02,1230000
2020-04-08,5081.02,5096.27,5042.54,5057.71,1240000
2020-04-09,5057.71,5072.88,5039.28,5054.44,1250000
2020-04-10,5054.44,5069.61,5025.91,5041.04,1260000
2020-04-13,5041.04,5056.16,5002.51,5017.56,1270000
2020-04-14,5017.56,5032.61,4998.95,5013.99,1280000
2020-04-15,5013.99,5029.03,4985.39,5000.39,1290000
2020-04-16,5000.39,5015.39,4925.56,4940.38,1300000
2020-04-17,4940.38,4955.20,4856.60,4871.22,1310000
2020-04-20,4871.22,4885.83,4778.90,4793.28,1320000
2020-04-21,4793.28,4807.66,4721.55,4735.76,1330000
2020-04-22,4735.76,4749.97,4655.45,4669.46,1340000
2020-04-23,4669.46,4683.47,4642.39,4656.36,1350000
2020-04-24,4656.36,4675.71,4642.39,4661.72,1360000
2020-04-27,4661.72,4675.71,4643.81,4657.79,1370000
2020-04-28,4657.79,4671.76,4630.63,4644.57,1380000
2020-04-29,4644.57,4663.71,4630.63,4649.76,1390000
2020-04-30,4649.76,4663.71,4631.76,4645.69,1400000
2020-05-01,4645.69,4659.63,4618.48,4632.37,1410000
2020-05-04,4632.37,4651.34,4618.48,4637.42,1420000
2020-05-05,4637.42,4651.34,4619.34,4633.24,1430000
2020-05-06,4633.24,4647.14,4605.98,4619.83,1440000
2020-05-07,4619.83,4638.63,4605.98,4624.75,1450000
2020-05-08,4624.75,4638.63,4606.60,4620.46,1460000
2020-05-11,4620.46,4648.37,4606.60,4634.46,1470000
2020-05-12,4634.46,4653.19,4620.56,4639.28,1480000
2020-05-13,4639.28,4653.19,4620.95,4634.85,1490000
2020-05-14,4634.85,4662.72,4620.95,4648.77,1000000
2020-05-15,4648.77,4667.42,4634.82,4653.46,1010000
2020-05-18,4653.46,4667.42,4634.94,4648.89,1020000
2020-05-19,4648.89,4676.69,4634.94,4662.70,1030000
2020-05-20,4662.70,4681.26,4648.72,4667.26,1040000
2020-05-21,4667.26,4681.26,4648.52,4662.51,1050000
2020-05-22,4662.51,4690.22,4648.52,4676.20,1060000
2020-05-25,4676.20,4694.62,4662.17,4680.58,1070000
2020-05-26,4680.58,4694.62,4661.60,4675.62,1080000
2020-05-27,4675.62,4703.21,4661.60,4689.14,1090000
2020-05-28,4689.14,4707.40,4675.07,4693.32,1100000
2020-05-29,4693.32,4707.40,4674.04,4688.10,1110000
2020-06-01,4688.10,4715.51,4674.04,4701.40,1120000
2020-06-02,4701.40,4719.43,4687.30,4705.32,1130000
2020-06-03,4705.32,4741.98,4691.20,4727.80,1140000
2020-06-04,4727.80,4755.12,4713.61,4740.90,1150000
2020-06-05,4740.90,4758.74,4726.67,4744.51,1160000
2020-06-08,4744.51,4781.12,4730.28,4766.82,1170000
2020-06-09,4766.82,4793.99,4752.52,4779.65,1180000
2020-06-10,4779.65,4797.24,4765.31,4782.89,1190000
2020-06-11,4782.89,4819.37,4768.54,4804.95,1200000
2020-06-12,4804.95,4831.88,4790.54,4817.43,1210000
2020-06-15,4817.43,4834.67,4802.98,4820.21,1220000
2020-06-16,4820.21,4856.46,4805.75,4841.93,1230000
2020-06-17,4841.93,4868.52,4827.41,4853.96,1240000
2020-06-18,4853.96,4870.76,4839.40,4856.19,1250000
2020-06-19,4856.19,4892.10,4841.62,4877.47,1260000
2020-06-22,4877.47,4903.62,4862.84,4888.95,1270000
2020-06-23,4888.95,4905.19,4874.28,4890.52,1280000
2020-06-24,4890.52,4925.99,4875.85,4911.25,1290000
2020-06-25,4911.25,4936.84,4896.52,4922.07,1300000
2020-06-26,4922.07,4967.02,4907.30,4952.16,1310000
2020-06-29,4952.16,4987.25,4937.31,4972.34,1320000
2020-06-30,4972.34,4997.38,4957.42,4982.43,1330000
2020-07-01,4982.43,5027.04,4967.49,5012.00,1340000
2020-07-02,5012.00,5046.58,4996.97,5031.48,1350000
2020-07-03,5031.48,5055.84,5016.39,5040.72,1360000
2020-07-06,5040.72,5084.82,5025.60,5069.62,1370000
2020-07-07,5069.62,5103.52,5054.41,5088.25,1380000
2020-07-08,5088.25,5111.77,5072.99,5096.48,1390000
2020-07-09,5096.48,5139.92,5081.19,5124.55,1400000
2020-07-10,5124.55,5157.61,5109.17,5142.18,1410000
2020-07-13,5142.18,5164.70,5126.76,5149.25,1420000
2020-07-14,5149.25,5191.84,5133.81,5176.31,1430000
2020-07-15,5176.31,5208.37,5160.79,5192.79,1440000
2020-07-16,5192.79,5214.13,5177.21,5198.54,1450000
2020-07-17,5198.54,5240.09,5182.94,5224.42,1460000
2020-07-20,5224.42,5255.28,5208.75,5239.56,1470000
2020-07-21,5239.56,5290.82,5223.84,5275.00,1480000
2020-07-22,5275.00,5315.57,5259.17,5299.67,1490000
2020-07-23,5299.67,5329.32,5283.77,5313.38,1000000
2020-07-24,5313.38,5363.66,5297.44,5347.62,1010000
2020-07-27,5347.62,5386.99,5331.58,5370.87,1020000
2020-07-28,5370.87,5399.11,5354.76,5382.96,1030000
2020-07-29,5382.96,5432.03,5366.81,5415.79,1040000
2020-07-30,5415.79,5453.73,5399.54,5437.42,1050000
2020-07-31,5437.42,5464.02,5421.11,5447.68,1060000
2020-08-03,5447.68,5495.31,5431.33,5478.87,1070000
2020-08-04,5478.87,5515.17,5462.44,5498.67,1080000
2020-08-05,5498.67,5523.42,5482.17,5506.90,1090000
2020-08-06,5506.90,5552.85,5490.38,5536.25,1100000
2020-08-07,5536.25,5570.66,5519.64,5554.00,1110000
2020-08-10,5554.00,5576.69,5537.34,5560.01,1120000
2020-08-11,5560.01,5604.04,5543.33,5587.28,1130000
2020-08-12,5587.28,5619.58,5570.51,5602.78,1140000
2020-08-13,5602.78,5656.62,5585.97,5639.70,1150000
2020-08-14,5639.70,5681.82,5622.78,5664.83,1160000
2020-08-17,5664.83,5694.99,5647.83,5677.95,1170000
2020-08-18,5677.95,5729.87,5660.92,5712.73,1180000
2020-08-19,5712.73,5752.68,5695.59,5735.47,1190000
2020-08-20,5735.47,5763.23,5718.27,5746.00,1200000
2020-08-21,5746.00,5795.71,5728.76,5778.38,1210000
2020-08-24,5778.38,5815.90,5761.04,5798.50,1220000
2020-08-25,5798.50,5823.63,5781.11,5806.21,1230000
2020-08-26,5806.21,5853.46,5788.79,5835.95,1240000
2020-08-27,5835.95,5870.80,5818.44,5853.24,1250000
2020-08-28,5853.24,5875.50,5835.68,5857.93,1260000
2020-08-31,5857.93,5902.45,5840.35,5884.80,1270000
2020-09-01,5884.80,5916.74,5867.14,5899.04,1280000
2020-09-02,5899.04,5918.22,5881.34,5900.52,1290000
2020-09-03,5900.52,5942.08,5882.82,5924.30,1300000
2020-09-04,5924.30,5953.11,5906.53,5935.31,1310000
2020-09-07,5935.31,5986.64,5917.50,5968.73,1320000
2020-09-08,5968.73,6007.32,5950.83,5989.35,1330000
2020-09-09,5989.35,6014.98,5971.39,5996.99,1340000
2020-09-10,5996.99,6045.32,5979.00,6027.24,1350000
2020-09-11,6027.24,6062.61,6009.16,6044.48,1360000
2020-09-14,6044.48,6066.71,6026.35,6048.56,1370000
2020-09-15,6048.56,6093.64,6030.42,6075.41,1380000
2020-09-16,6075.41,6107.35,6057.19,6089.08,1390000
2020-09-17,6089.08,6107.72,6070.82,6089.45,1400000
2020-09-18,6089.45,6131.04,6071.18,6112.70,1410000
2020-09-21,6112.70,6141.00,6094.36,6122.63,1420000
2020-09-22,6122.63,6141.00,6100.79,6119.14,1430000
2020-09-23,6119.14,6157.04,6100.79,6138.63,1440000
2020-09-24,6138.63,6163.12,6120.21,6144.69,1450000
2020-09-25,6144.69,6163.12,6118.83,6137.24,1460000
2020-09-28,6137.24,6171.28,6118.83,6152.82,1470000
2020-09-29,6152.82,6173.36,6134.36,6154.89,1480000
2020-09-30,6154.89,6198.58,6136.43,6180.04,1490000
2020-10-01,6180.04,6210.25,6161.50,6191.67,1000000
2020-10-02,6191.67,6210.25,6171.12,6189.69,1010000
2020-10-05,6189.69,6229.52,6171.12,6210.88,1020000
2020-10-06,6210.88,6237.11,6192.25,6218.46,1030000
2020-10-07,6218.46,6237.11,6193.69,6212.32,1040000
2020-10-08,6212.32,6248.14,6193.69,6229.45,1050000
2020-10-09,6229.45,6251.58,6210.76,6232.88,1060000
2020-10-12,6232.88,6251.58,6203.88,6222.55,1070000
2020-10-13,6222.55,6254.23,6203.88,6235.53,1080000
2020-10-14,6235.53,6254.23,6216.06,6234.76,1090000
2020-10-15,6234.76,6253.47,6201.57,6220.23,1100000
2020-10-16,6220.23,6247.70,6201.57,6229.01,1110000
2020-10-19,6229.01,6247.70,6205.38,6224.05,1120000
2020-10-20,6224.05,6242.72,6186.73,6205.35,1130000
2020-10-21,6205.35,6228.56,6186.73,6209.93,1140000
2020-10-22,6209.93,6228.56,6182.19,6200.80,1150000
2020-10-23,6200.80,6233.53,6182.19,6214.89,1160000
2020-10-26,6214.89,6233.94,6196.24,6215.29,1170000
2020-10-27,6215.29,6233.94,6183.38,6201.99,1180000
2020-10-28,6201.99,6230.57,6183.38,6211.93,1190000
2020-10-29,6211.93,6230.57,6189.56,6208.19,1200000
2020-10-30,6208.19,6226.81,6172.19,6190.76,1210000
2020-11-02,6190.76,6215.17,6172.19,6196.58,1220000
2020-11-03,6196.58,6215.17,6170.18,6188.75,1230000
2020-11-04,6188.75,6207.31,6148.79,6167.30,1240000
2020-11-05,6167.30,6187.55,6148.79,6169.04,1250000
2020-11-06,6169.04,6187.55,6138.74,6157.22,1260000
2020-11-09,6157.22,6175.69,6113.48,6131.87,1270000
2020-11-10,6131.87,6150.27,6111.25,6129.64,1280000
2020-11-11,6129.64,6148.03,6095.61,6113.95,1290000
2020-11-12,6113.95,6132.29,6066.63,6084.88,1300000
2020-11-13,6084.88,6103.13,6060.57,6078.80,1310000
2020-11-16,6078.80,6097.04,6041.23,6059.41,1320000
2020-11-17,6059.41,6081.04,6041.23,6062.86,1330000
2020-11-18,6062.86,6081.04,6034.87,6053.03,1340000
2020-11-19,6053.03,6071.19,6011.90,6029.99,1350000
2020-11-20,6029.99,6048.08,6011.64,6029.73,1360000
2020-11-23,6029.73,6047.82,5998.26,6016.31,1370000
2020-11-24,6016.31,6034.35,5971.82,5989.78,1380000
2020-11-25,5989.78,6007.75,5968.01,5985.96,1390000
2020-11-26,5985.96,6003.92,5951.20,5969.11,1400000
2020-11-27,5969.11,5987.02,5921.50,5939.31,1410000
2020-11-30,5939.31,5957.13,5914.30,5932.10,1420000
2020-12-01,5932.10,5949.89,5894.27,5912.01,1430000
2020-12-02,5912.01,5929.74,5861.52,5879.16,1440000
2020-12-03,5879.16,5896.80,5851.13,5868.74,1450000
2020-12-04,5868.74,5886.35,5828.09,5845.63,1460000
2020-12-07,5845.63,5863.17,5792.54,5809.97,1470000
2020-12-08,5809.97,5827.40,5779.17,5796.55,1480000
2020-12-09,5796.55,5813.94,5753.35,5770.66,1490000
2020-12-10,5770.66,5787.97,5749.48,5766.78,1000000
2020-12-11,5766.78,5784.08,5733.24,5750.49,1010000
2020-12-14,5750.49,5767.75,5704.72,5721.89,1020000
2020-12-15,5721.89,5739.06,5698.04,5715.19,1030000
2020-12-16,5715.19,5732.33,5679.15,5696.23,1040000
2020-12-17,5696.23,5713.32,5648.15,5665.14,1050000
2020-12-18,5665.14,5682.14,5638.85,5655.81,1060000
2020-12-21,5655.81,5672.78,5617.51,5634.41,1070000
2020-12-22,5634.41,5651.32,5584.27,5601.07,1080000
2020-12-23,5601.07,5617.88,5572.55,5589.32,1090000
2020-12-24,5589.32,5606.09,5505.68,5522.25,1100000
2020-12-25,5522.25,5538.82,5428.60,5444.94,1110000
2020-12-28,5444.94,5461.27,5341.75,5357.82,1120000
2020-12-29,5357.82,5373.89,5277.64,5293.52,1130000
2020-12-30,5293.52,5309.41,5203.76,5219.42,1140000
2020-12-31,5219.42,5235.07,5188.54,5204.15,1150000
2021-01-01,5204.15,5219.77,5162.42,5177.95,1160000
2021-01-04,5177.95,5193.49,5156.26,5171.78,1170000
2021-01-05,5171.78,5187.29,5139.26,5154.72,1180000
2021-01-06,5154.72,5170.18,5111.50,5126.89,1190000
2021-01-07,5126.89,5142.27,5103.59,5118.94,1200000
2021-01-08,5118.94,5134.30,5084.98,5100.28,1210000
2021-01-11,5100.28,5115.58,5055.80,5071.01,1220000
2021-01-12,5071.01,5086.23,5046.30,5061.48,1230000
2021-01-13,5061.48,5076.67,5026.28,5041.41,1240000
2021-01-14,5041.41,5056.53,4995.87,5010.90,1250000
2021-01-15,5010.90,5025.93,4984.96,4999.96,1260000
2021-01-18,4999.96,5014.96,4963.71,4978.65,1270000
2021-01-19,4978.65,4993.59,4932.25,4947.09,1280000
2021-01-20,4947.09,4961.94,4920.11,4934.92,1290000
2021-01-21,4934.92,4949.72,4897.82,4912.56,1300000
2021-01-22,4912.56,4927.29,4865.50,4880.14,1310000
2021-01-25,4880.14,4894.78,4852.29,4866.89,1320000
2021-01-26,4866.89,4881.49,4829.12,4843.65,1330000
2021-01-27,4843.65,4858.18,4824.84,4839.36,1340000
2021-01-28,4839.36,4853.88,4810.65,4825.12,1350000
2021-01-29,4825.12,4839.60,4786.61,4801.02,1360000
2021-02-01,4801.02,4815.42,4781.36,4795.75,1370000
2021-02-02,4795.75,4810.14,4766.32,4780.66,1380000
2021-02-03,4780.66,4795.00,4741.57,4755.84,1390000
2021-02-04,4755.84,4770.11,4735.47,4749.72,1400000
2021-02-05,4749.72,4763.97,4719.72,4733.92,1410000
2021-02-08,4733.92,4748.12,4694.39,4708.52,1420000
2021-02-09,4708.52,4722.64,4687.58,4701.68,1430000
2021-02-10,4701.68,4715.79,4671.23,4685.29,1440000
2021-02-11,4685.29,4699.35,4645.46,4659.44,1450000
2021-02-12,4659.44,4673.41,4638.04,4651.99,1460000
2021-02-15,4651.99,4665.95,4621.22,4635.13,1470000
2021-02-16,4635.13,4649.03,4595.11,4608.94,1480000
2021-02-17,4608.94,4622.77,4587.19,4601.00,1490000
2021-02-18,4601.00,4614.80,4570.02,4583.77,1000000
2021-02-19,4583.77,4598.38,4570.02,4584.62,1010000
2021-02-22,4584.62,4598.38,4562.50,4576.23,1020000
2021-02-23,4576.23,4589.96,4544.95,4558.63,1030000
2021-02-24,4558.63,4572.72,4544.95,4559.04,1040000
2021-02-25,4559.04,4572.72,4536.63,4550.28,1050000
2021-02-26,4550.28,4563.93,4518.80,4532.39,1060000
2021-03-01,4532.39,4546.03,4518.80,4532.44,1070000
2021-03-02,4532.44,4546.03,4509.81,4523.38,1080000
2021-03-03,4523.38,4536.95,4491.76,4505.28,1090000
2021-03-04,4505.28,4518.79,4491.50,4505.02,1100000
2021-03-05,4505.02,4518.53,4482.25,4495.74,1110000
2021-03-08,4495.74,4509.22,4464.04,4477.48,1120000
2021-03-09,4477.48,4490.91,4463.54,4476.97,1130000
2021-03-10,4476.97,4490.41,4454.12,4467.52,1140000
2021-03-11,4467.52,4480.92,4435.81,4449.16,1150000
2021-03-12,4449.16,4462.51,4435.11,4448.46,1160000
2021-03-15,4448.46,4461.80,4425.56,4438.88,1170000
2021-03-16,4438.88,4460.21,4425.56,4446.87,1180000
2021-03-17,4446.87,4460.21,4432.67,4446.00,1190000
2021-03-18,4446.00,4459.34,4422.96,4436.27,1200000
2021-03-19,4436.27,4457.45,4422.96,4444.11,1210000
2021-03-22,4444.11,4457.45,4429.78,4443.11,1220000
2021-03-23,4443.11,4456.44,4419.95,4433.25,1230000
2021-03-24,4433.25,4454.28,4419.95,4440.96,1240000
2021-03-25,4440.96,4454.28,4426.52,4439.84,1250000
2021-03-26,4439.84,4453.16,4416.58,4429.87,1260000
2021-03-29,4429.87,4450.77,4416.58,4437.45,1270000
2021-03-30,4437.45,4450.77,4422.91,4436.22,1280000
2021-03-31,4436.22,4449.52,4412.86,4426.14,1290000
2021-04-01,4426.14,4446.91,4412.86,4433.61,1300000
2021-04-02,4433.61,4446.91,4418.95,4432.25,1310000
2021-04-05,4432.25,4445.55,4408.80,4422.07,1320000
2021-04-06,4422.07,4442.69,4408.80,4429.40,1330000
2021-04-07,4429.40,4442.69,4414.64,4427.92,1340000
2021-04-08,4427.92,4457.29,4414.64,4443.96,1350000
2021-04-09,4443.96,4464.54,4430.63,4451.19,1360000
2021-04-12,4451.19,4464.54,4436.20,4449.55,1370000
2021-04-13,4449.55,4478.90,4436.20,4465.51,1380000
2021-04-14,4465.51,4486.02,4452.11,4472.60,1390000
2021-04-15,4472.60,4486.02,4457.36,4470.78,1400000
2021-04-16,4470.78,4500.08,4457.36,4486.62,1410000
2021-04-19,4486.62,4507.02,4473.16,4493.54,1420000
2021-04-20,4493.54,4507.02,4478.01,4491.48,1430000
2021-04-21,4491.48,4520.68,4478.01,4507.16,1440000
2021-04-22,4507.16,4527.40,4493.64,4513.86,1450000
2021-04-23,4513.86,4527.40,4497.99,4511.53,1460000
2021-04-26,4511.53,4540.57,4497.99,4526.98,1470000
2021-04-27,4526.98,4547.01,4513.40,4533.41,1480000
2021-04-28,4533.41,4547.01,4517.14,4530.73,1490000
2021-04-29,4530.73,4559.54,4517.14,4545.90,1000000
2021-04-30,4545.90,4565.64,4532.27,4551.98,1010000
2021-05-03,4551.98,4589.71,4538.32,4575.98,1020000
2021-05-04,4575.98,4604.66,4562.25,4590.88,1030000
2021-05-05,4590.88,4610.36,4577.11,4596.57,1040000
2021-05-06,4596.57,4634.19,4582.78,4620.33,1050000
2021-05-07,4620.33,4648.78,4606.47,4634.87,1060000
2021-05-10,4634.87,4654.00,4620.97,4640.08,1070000
2021-05-11,4640.08,4677.49,4626.16,4663.50,1080000
2021-05-12,4663.50,4691.62,4649.51,4677.58,1090000
2021-05-13,4677.58,4696.26,4663.55,4682.21,1100000
2021-05-14,4682.21,4719.30,4668.17,4705.19,1110000
2021-05-17,4705.19,4732.86,4691.07,4718.70,1120000
2021-05-18,4718.70,4736.81,4704.55,4722.64,1130000
2021-05-19,4722.64,4759.29,4708.47,4745.05,1140000
2021-05-20,4745.05,4772.16,4730.82,4757.88,1150000
2021-05-21,4757.88,4775.30,4743.61,4761.02,1160000
2021-05-24,4761.02,4797.09,4746.74,4782.74,1170000
2021-05-25,4782.74,4809.14,4768.39,4794.76,1180000
2021-05-26,4794.76,4839.97,4780.37,4825.49,1190000
2021-05-27,4825.49,4861.05,4811.02,4846.51,1200000
2021-05-28,4846.51,4872.22,4831.97,4857.65,1210000
2021-05-31,4857.65,4902.37,4843.08,4887.71,1220000
2021-06-01,4887.71,4922.60,4873.05,4907.87,1230000
2021-06-02,4907.87,4932.73,4893.15,4917.98,1240000
2021-06-03,4917.98,4962.04,4903.23,4947.20,1250000
2021-06-04,4947.20,4981.24,4932.36,4966.34,1260000
2021-06-07,4966.34,4990.19,4951.44,4975.26,1270000
2021-06-08,4975.26,5018.48,4960.34,5003.47,1280000
2021-06-09,5003.47,5036.49,4988.46,5021.42,1290000
2021-06-10,5021.42,5044.08,5006.36,5028.99,1300000
2021-06-11,5028.99,5071.17,5013.90,5056.00,1310000
2021-06-14,5056.00,5087.81,5040.83,5072.59,1320000
2021-06-15,5072.59,5093.87,5057.38,5078.64,1330000
2021-06-16,5078.64,5119.58,5063.40,5104.27,1340000
2021-06-17,5104.27,5134.68,5088.96,5119.32,1350000
2021-06-18,5119.32,5169.60,5103.97,5154.13,1360000
2021-06-21,5154.13,5193.88,5138.67,5178.34,1370000
2021-06-22,5178.34,5207.33,5162.81,5191.76,1380000
2021-06-23,5191.76,5240.82,5176.18,5225.15,1390000
2021-06-24,5225.15,5263.46,5209.47,5247.72,1400000
2021-06-25,5247.72,5275.07,5231.98,5259.29,1410000
2021-06-28,5259.29,5306.92,5243.51,5291.05,1420000
2021-06-29,5291.05,5327.71,5275.17,5311.77,1430000
2021-06-30,5311.77,5337.27,5295.84,5321.30,1440000
2021-07-01,5321.30,5367.25,5305.34,5351.20,1450000
2021-07-02,5351.20,5385.98,5335.14,5369.87,1460000
2021-07-05,5369.87,5393.29,5353.76,5377.16,1470000
2021-07-06,5377.16,5421.18,5361.02,5404.97,1480000
2021-07-07,5404.97,5437.64,5388.75,5421.38,1490000
2021-07-08,5421.38,5442.51,5405.11,5426.23,1000000
2021-07-09,5426.23,5468.10,5409.95,5451.75,1010000
2021-07-12,5451.75,5482.08,5435.39,5465.69,1020000
2021-07-13,5465.69,5516.95,5449.29,5500.44,1030000
2021-07-14,5500.44,5540.16,5483.94,5523.59,1040000
2021-07-15,5523.59,5551.55,5507.02,5534.95,1050000
2021-07-16,5534.95,5584.02,5518.34,5567.32,1060000
2021-07-19,5567.32,5604.64,5550.62,5587.87,1070000
2021-07-20,5587.87,5613.22,5571.11,5596.43,1080000
2021-07-21,5596.43,5643.07,5579.64,5626.19,1090000
2021-07-22,5626.19,5660.85,5609.31,5643.92,1100000
2021-07-23,5643.92,5666.43,5626.99,5649.48,1110000
2021-07-26,5649.48,5693.43,5632.53,5676.40,1120000
2021-07-27,5676.40,5708.19,5659.37,5691.11,1130000
2021-07-28,5691.11,5710.57,5674.04,5693.49,1140000
2021-07-29,5693.49,5734.51,5676.41,5717.36,1150000
2021-07-30,5717.36,5746.06,5700.21,5728.87,1160000
2021-08-02,5728.87,5746.06,5710.73,5727.91,1170000
2021-08-03,5727.91,5765.78,5710.73,5748.54,1180000
2021-08-04,5748.54,5773.95,5731.29,5756.68,1190000
2021-08-05,5756.68,5803.86,5739.41,5786.50,1200000
2021-08-06,5786.50,5821.23,5769.14,5803.82,1210000
2021-08-09,5803.82,5825.91,5786.41,5808.48,1220000
2021-08-10,5808.48,5852.49,5791.06,5834.98,1230000
2021-08-11,5834.98,5866.36,5817.48,5848.81,1240000
2021-08-12,5848.81,5867.39,5831.26,5849.84,1250000
2021-08-13,5849.84,5890.45,5832.29,5872.83,1260000
2021-08-16,5872.83,5900.66,5855.21,5883.01,1270000
2021-08-17,5883.01,5900.66,5862.63,5880.27,1280000
2021-08-18,5880.27,5917.30,5862.63,5899.60,1290000
2021-08-19,5899.60,5923.72,5881.90,5906.00,1300000
2021-08-20,5906.00,5923.72,5881.72,5899.41,1310000
2021-08-23,5899.41,5932.69,5881.72,5914.94,1320000
2021-08-24,5914.94,5935.23,5897.20,5917.48,1330000
2021-08-25,5917.48,5935.23,5889.25,5906.97,1340000
2021-08-26,5906.97,5936.36,5889.25,5918.61,1350000
2021-08-27,5918.61,5936.36,5899.46,5917.21,1360000
2021-08-30,5917.21,5955.78,5899.46,5937.97,1370000
2021-08-31,5937.97,5963.53,5920.15,5945.69,1380000
2021-09-01,5945.69,5963.53,5922.49,5940.31,1390000
2021-09-02,5940.31,5958.13,5851.42,5869.03,1400000
2021-09-03,5869.03,5886.63,5769.50,5786.86,1410000
2021-09-06,5786.86,5804.22,5677.19,5694.27,1420000
2021-09-07,5694.27,5711.35,5609.06,5625.94,1430000
2021-09-08,5625.94,5642.82,5530.53,5547.18,1440000
2021-09-09,5547.18,5563.82,5518.07,5534.68,1450000
2021-09-10,5534.68,5559.55,5518.07,5542.92,1460000
2021-09-13,5542.92,5559.55,5522.32,5538.93,1470000
2021-09-14,5538.93,5555.55,5506.16,5522.73,1480000
2021-09-15,5522.73,5543.82,5506.16,5527.24,1490000
2021-09-16,5527.24,5543.82,5502.99,5519.55,1000000
2021-09-17,5519.55,5536.11,5483.20,5499.70,1010000
2021-09-20,5499.70,5517.02,5483.20,5500.52,1020000
2021-09-21,5500.52,5517.02,5472.73,5489.20,1030000
2021-09-22,5489.20,5514.97,5472.73,5498.47,1040000
2021-09-23,5498.47,5514.97,5479.15,5495.64,1050000
2021-09-24,5495.64,5512.13,5464.27,5480.71,1060000
2021-09-27,5480.71,5502.82,5464.27,5486.36,1070000
2021-09-28,5486.36,5502.82,5463.50,5479.94,1080000
2021-09-29,5479.94,5496.38,5445.10,5461.48,1090000
2021-09-30,5461.48,5479.97,5445.10,5463.57,1100000
2021-10-01,5463.57,5479.97,5437.30,5453.66,1110000
2021-10-04,5453.66,5470.02,5415.50,5431.80,1120000
2021-10-05,5431.80,5448.09,5414.12,5430.42,1130000
2021-10-06,5430.42,5446.71,5400.88,5417.13,1140000
2021-10-07,5417.13,5433.38,5375.83,5392.00,1150000
2021-10-08,5392.00,5408.18,5371.11,5387.27,1160000
2021-10-11,5387.27,5403.43,5354.64,5370.75,1170000
2021-10-12,5370.75,5386.87,5326.52,5342.55,1180000
2021-10-13,5342.55,5358.57,5318.60,5334.60,1190000
2021-10-14,5334.60,5350.61,5299.08,5315.03,1200000
2021-10-15,5315.03,5331.51,5299.08,5315.56,1210000
2021-10-18,5315.56,5331.51,5288.60,5304.51,1220000
2021-10-19,5304.51,5320.42,5266.09,5281.94,1230000
2021-10-20,5281.94,5297.78,5263.56,5279.40,1240000
2021-10-21,5279.40,5295.24,5249.60,5265.40,1250000
2021-10-22,5265.40,5281.19,5224.28,5240.00,1260000
2021-10-25,5240.00,5255.72,5218.84,5234.55,1270000
2021-10-26,5234.55,5250.25,5202.11,5217.76,1280000
2021-10-27,5217.76,5233.41,5174.17,5189.74,1290000
2021-10-28,5189.74,5205.31,5165.99,5181.53,1300000
2021-10-29,5181.53,5197.08,5146.67,5162.15,1310000
2021-11-01,5162.15,5177.64,5116.32,5131.72,1320000
2021-11-02,5131.72,5147.11,5105.58,5120.94,1330000
2021-11-03,5120.94,5136.30,5083.87,5099.17,1340000
2021-11-04,5099.17,5114.47,5051.34,5066.54,1350000
2021-11-05,5066.54,5081.74,5038.23,5053.39,1360000
2021-11-08,5053.39,5068.55,5014.36,5029.45,1370000
2021-11-09,5029.45,5044.54,5009.70,5024.78,1380000
2021-11-10,5024.78,5039.85,4994.34,5009.37,1390000
2021-11-11,5009.37,5024.40,4968.36,4983.31,1400000
2021-11-12,4983.31,4998.26,4961.49,4976.42,1410000
2021-11-15,4976.42,4991.35,4944.06,4958.93,1420000
2021-11-16,4958.93,4973.81,4916.17,4930.97,1430000
2021-11-17,4930.97,4945.76,4907.26,4922.02,1440000
2021-11-18,4922.02,4936.79,4887.95,4902.66,1450000
2021-11-19,4902.66,4917.36,4858.36,4872.98,1460000
2021-11-22,4872.98,4887.60,4847.59,4862.18,1470000
2021-11-23,4862.18,4876.76,4826.60,4841.12,1480000
2021-11-24,4841.12,4855.65,4795.52,4809.95,1490000
2021-11-25,4809.95,4824.38,4783.07,4797.46,1000000
2021-11-26,4797.46,4811.86,4760.59,4774.92,1010000
2021-11-29,4774.92,4789.24,4728.22,4742.45,1020000
